24 49 72 14 18 124 9 5 45 40 61 15 30 51 54 31 12 15 32 29 38 12 3 106 38 25 18 
115 5 34 36 6 7 32 41 39 12 13 25 21 26 5 46 30 17 7 87 74 8 41 85 27 7 11 
52 10 22 117 31 14 22 45 14 5 25 48 35 3 12 50 3 25 7 51 27 12 16 38 14 3 124 
6 12 10 50 69 3 11 8 47 4 29 7 93 10 16 31 37 17 28 32 9 28 24 45 46 11 38 
30 16 15 13 10 24 57 21 30 50 46 15 13 49 27 20 10 8 5 10 25 25 9 18 46 45 4 
35 25 128 24 5 48 23 28 17 8 12 15 14 42 83 41 69 4 32 19 15 6 4 22 54 68 77 
15 7 30 12 4 11 27 4 8 46 74 4 19 12 11 74 15 59 8 34 3 27 10 123 37 13 5 
7 62 55 21 18 69 57 40 11 79 43 59 22 44 8 27 15 25 18 33 12 9 52 46 9 30 167 
145 7 50 30 49 46 5 58 15 27 29 12 10 8 21 19 39 14 114 19 5 27 43 45 51 12 39 
21 39 11 52 11 29 31 74 16 30 24 26 9 74 13 68 5 14 20 15 17 25 7 10 4 7 45 
19 14 7 17 42 56 8 17 5 30 52 11 9 9 44 8 4 3 9 42 24 71 56 12 46 8 30 
8 19 23 34 9 42 35 30 39 39 83 23 5 7 12 75 5 15 16 115 3 4 6 20 23 32 45 
90 23 27 7 81 10 4 9 25 8 17 3 8 30 37 17 4 3 31 33 21 99 58 41 28 21 72 
38 36 31 53 9 19 49 21 34 190 19 41 19 24 3 20 14 3 8 9 19 10 26 43 13 55 5 
72 22 47 15 24 20 25 7 29 58 5 27 9 27 42 8 4 10 74 31 8 46 17 12 10 26 22 
3 17 39 4 3 21 17 85 8 104 4 9 20 131 5 20 16 44 38 8 16 36 6 5 10 12 18 
46 4 9 26 71 91 29 37 42 26 7 18 54 45 8 34 25 7 50 22 10 54 18 16 4 29 28 
47 19 11 30 9 93 15 58 20 12 44 31 7 28 109 12 18 7 12 8 27 35 5 73 21 25 40 
12 11 26 13 9 3 20 137 7 18 27 13 11 23 7 83 8 21 103 3 26 7 16 13 51 33 13 
27 37 7 34 11 14 28 12 21 6 50 13 24 28 26 10 13 22 46 52 25 22 47 26 21 21 14 
6 5 4 20 23 13 4 48 8 26 62 88 15 39 13 7 38 33 19 4 16 37 10 3 54 3 68 
63 25 13 37 70 24 82 23 7 34 122 7 43 135 9 8 20 7 42 7 68 52 28 13 19 29 20 
3 21 16 70 23 6 11 8 8 21 92 15 67 48 21 29 8 10 41 7 127 20 16 23 11 12 6 
5 140 5 18 4 23 27 35 46 3 61 49 12 66 24 8 36 4 4 11 8 37 24 26 42 95 61 
83 23 21 15 29 10 35 33 18 19 12 5 33 56 23 39 10 21 68 50 29 97 57 6 15 10 12 
39 18 20 54 13 53 124 5 6 30 31 10 34 7 15 35 6 37 5 65 6 13 3 14 17 4 24 
12 77 14 18 45 5 4 17 17 12 22 7 28 107 13 3 12 24 4 172 38 17 14 48 12 31 59 
10 9 23 21 32 20 40 21 14 19 33 17 5 4 79 21 26 6 27 51 17 12 10 38 49 32 57 
7 43 10 20 6 34 9 10 18 65 24 8 10 35 8 3 81 10 19 22 33 134 8 52 7 11 107 
38 3 21 22 19 42 22 7 50 18 4 97 3 25 21 18 30 19 22 21 4 26 64 28 31 30 27 
124 4 11 75 53 15 26 55 42 19 129 54 28 47 56 24 62 17 47 13 11 11 37 11 5 30 3 
66 14 26 47 90 6 3 3 18 51 40 18 6 31 5 26 13 19 39 4 94 16 7 58 48 24 73 
42 19 11 71 13 16 19 54 52 23 17 31 7 28 40 10 8 144 23 7 19 5 16 53 23 59 37 
43 3 74 10 9 19 144 35 27 23 19 27 7 56 5 12 16 46 14 43 18 9 6 58 27 43 18 
39 9 28 12 28 68 62 3 6 14 31 12 67 31 33 3 3 52 17 21 33 10 18 4 24 21 7 
9 13 52 29 10 27 7 16 16 9 18 9 21 40 11 22 10 24 16 46 9 47 27 46 5 7 48 
110 33 11 116 20 27 10 10 98 24 22 4 18 29 19 59 54 27 46 21 13 33 8 3 29 68 19 
23 79 6 8 3 3 34 63 27 37 43 24 83 41 13 21 27 11 24 20 11 8 44 25 68 18 79 
10 68 61 11 44 15 35 8 9 8 7 35 19 57 6 34 33 11 31 25 100 12 22 3 58 15 113 
36 60 21 60 27 32 106 8 50 5 20 70 7 74 5 24 24 97 12 3 3 25 23 45 15 3 44 
114 58 24 12 22 5 119 44 45 181 6 27 9 13 27 38 41 104 6 22 14 9 12 24 6 69 55 
135 11 13 103 209 15 136 12 7 57 113 32 70 61 10 13 35 16 15 38 37 15 45 49 13 19 32 
15 7 19 20 8 34 33 85 30 122 11 16 13 22 60 4 52 40 3 38 35 41 42 44 6 26 17 
66 34 49 24 32 3 24 82 47 47 12 25 51 106 46 17 44 15 9 23 60 54 24 38 43 32 28 
51 37 20 49 19 21 32 95 28 34 9 13 35 111 12 44 12 5 14 33 97 16 78 10 49 24 31 
22 38 53 11 7 4 11 10 32 5 90 18 77 9 81 20 29 13 5 5 45 11 32 8 8 15 23 
122 26 13 14 4 39 7 22 38 74 8 52 36 56 11 12 33 82 53 12 16 7 94 36 32 69 37 
15 10 39 37 21 14 8 20 17 94 13 5 67 9 50 6 35 24 9 46 3 28 22 9 47 36 68 
54 55 23 15 8 36 73 11 9 7 41 30 32 9 23 46 7 43 13 19 18 9 4 29 146 9 22 
38 69 41 36 58 26 6 17 3 18 67 22 38 41 4 17 31 22 27 6 60 28 4 3 33 6 69 
31 25 7 9 4 59 4 23 21 97 21 30 6 4 11 10 13 12 86 92 38 23 6 24 8 18 25 
3 4 4 15 3 18 26 3 13 3 12 38 6 103 20 5 4 79 57 10 7 13 129 11 55 30 77 
134 104 31 22 25 18 17 18 113 19 17 30 7 9 19 12 80 24 12 37 12 13 4 4 45 26 16 
14 36 7 44 8 25 21 46 10 61 6 15 15 9 56 15 11 6 34 10 3 7 9 28 51 76 26 
32 11 31 105 6 50 6 34 23 31 38 39 60 12 21 8 7 14 18 4 31 3 23 66 38 6 87 
57 11 44 15 42 10 36 14 7 26 11 3 20 68 17 7 46 22 18 65 7 5 39 21 3 37 3 
44 19 26 39 67 31 45 10 10 15 23 10 23 62 27 105 4 9 28 20 4 149 48 108 14 3 7 
27 68 49 225 6 34 30 9 74 24 4 39 11 9 82 76 15 28 39 140 22 24 14 3 7 12 98 
10 10 13 9 21 72 58 49 14 40 7 46 6 4 13 54 3 10 7 34 7 5 34 4 22 4 104 
135 5 37 14 30 21 44 28 33 4 38 18 24 72 17 42 13 7 63 17 60 3 9 5 72 45 61 
13 21 16 3 77 15 67 25 16 31 26 14 36 45 63 60 5 6 12 23 9 6 45 3 19 8 50 
3 20 41 49 4 24 33 4 9 5 6 32 52 31 12 12 35 50 63 30 60 27 34 38 55 10 8 
55 22 27 102 42 30 20 28 13 66 8 13 5 26 39 3 30 13 51 66 30 12 10 9 30 4 10 
20 95 53 4 3 63 36 36 15 15 19 8 12 13 4 37 6 8 28 11 12 13 10 29 28 48 49 
64 3 18 8 35 75 32 14 88 68 60 30 29 23 6 10 20 72 13 7 92 8 3 15 20 16 32 
12 7 3 18 4 88 53 7 22 3 7 8 52 37 26 55 4 20 47 4 153 37 15 52 8 10 3 
22 14 75 4 31 24 22 12 3 20 25 9 4 13 72 34 74 64 48 20 140 9 5 4 35 12 31 
20 49 39 15 39 12 5 6 9 32 3 38 20 13 16 61 126 12 27 38 9 6 74 15 32 31 42 
29 18 16 6 26 4 11 31 42 14 12 4 22 21 11 7 78 8 4 49 24 98 33 14 8 80 23 
35 7 8 7 110 11 12 3 11 6 19 29 40 30 15 7 54 14 35 34 10 20 6 14 23 20 10 
43 53 51 28 73 21 8 45 14 8 15 18 52 136 82 19 38 16 34 9 26 7 24 40 21 6 10 
25 65 3 177 37 29 91 7 33 46 48 20 18 58 51 17 9 42 27 34 54 12 11 10 78 17 22 
213 33 20 57 18 23 23 14 18 42 22 41 5 50 14 21 27 6 5 40 15 11 11 36 31 11 7 
40 24 10 39 50 63 40 4 8 14 8 20 28 16 15 41 4 68 12 24 80 98 15 5 28 13 12 
29 29 12 5 37 8 8 54 64 44 19 24 16 112 16 8 31 40 64 8 6 17 24 30 209 13 9 
53 18 101 24 9 19 4 9 17 5 5 22 5 16 16 10 3 63 8 12 21 65 37 57 30 66 58 
42 20 12 105 7 7 15 15 8 23 43 20 32 33 69 44 8 37 3 26 19 6 3 96 23 60 10 
93 7 14 45 42 5 6 20 16 6 52 25 10 40 22 18 17 20 48 10 6 16 53 5 22 34 16 
15 17 17 50 87 22 32 15 29 76 13 33 59 176 14 129 18 11 10 9 3 12 5 16 10 14 40 
57 35 7 8 3 12 19 28 20 22 7 4 49 14 32 3 16 17 10 21 60 27 3 48 4 7 7 
172 23 9 11 97 10 16 11 11 6 44 4 3 48 38 26 15 17 53 99 44 6 53 6 30 35 6 
24 28 33 26 18 18 85 21 13 18 28 6 11 21 23 3 10 12 3 26 57 5 16 26 31 6 4 
22 40 3 10 37 5 37 7 9 38 100 20 39 63 6 17 3 19 19 4 50 24 38 126 56 16 10 
37 28 19 4 8 13 19 28 12 27 61 132 23 53 5 6 37 22 16 23 77 59 5 16 21 105 97 
8 3 23 52 9 86 21 23 34 4 4 26 36 3 23 14 35 21 89 4 13 6 3 18 10 52 24 
19 25 8 13 7 19 16 74 69 27 9 11 78 42 7 10 36 23 40 47 71 43 12 108 14 20 18 
17 3 22 25 20 11 19 22 9 43 3 82 9 76 41 5 25 9 54 21 46 34 13 18 16 19 22 
148 37 8 18 6 8 43 17 54 10 17 5 7 58 5 48 73 46 108 24 25 42 41 67 44 47 8 
28 27 140 96 6 32 51 16 11 12 48 50 20 70 74 4 90 28 55 18 3 58 15 77 24 7 29 
61 32 32 15 38 8 12 42 21 13 14 5 3 98 19 8 32 72 12 5 16 35 7 36 58 5 65 
15 7 18 46 15 56 11 46 18 10 39 11 42 35 24 75 5 26 28 105 32 51 66 72 13 27 7 
11 33 45 47 75 11 38 23 20 42 3 32 6 14 5 52 11 12 3 31 3 100 33 28 91 46 68 
50 11 19 4 3 8 15 14 75 8 46 23 66 28 9 79 21 3 9 13 56 7 98 129 4 4 56 
12 44 80 21 7 11 5 13 5 43 5 30 6 49 20 3 15 27 10 20 97 17 166 52 34 14 23 
54 17 37 182 46 17 72 62 97 9 60 46 8 5 11 28 25 17 55 20 12 20 26 18 4 13 15 
41 59 4 12 35 62 28 33 5 112 36 6 40 38 72 29 28 7 5 18 17 19 34 50 49 18 89 
16 33 7 19 15 14 10 16 67 7 6 11 5 10 78 21 65 11 7 41 32 15 61 14 8 53 11 
36 8 42 8 44 23 44 21 5 11 50 58 13 18 49 38 51 55 8 24 9 19 6 24 7 29 61 
11 42 12 59 12 11 19 3 4 8 61 12 15 15 15 15 6 6 16 14 48 20 9 38 33 125 20 
37 4 29 22 12 33 29 31 10 41 5 16 17 11 16 5 60 5 23 6 23 9 20 4 4 13 3 
30 79 19 15 6 3 39 27 13 15 15 72 60 36 96 9 4 7 143 61 34 65 13 35 27 10 39 
23 11 46 125 14 44 10 35 43 11 73 7 38 96 59 14 21 6 10 31 66 21 44 51 133 39 5 
14 3 19 57 14 21 58 49 70 3 50 26 10 60 38 19 48 7 38 23 49 23 6 65 23 90 18 
38 12 19 55 9 7 5 16 7 146 7 23 30 15 23 15 22 7 32 3 4 45 21 58 7 81 28 
30 14 33 14 56 17 50 38 43 61 28 26 17 16 42 14 30 58 47 27 15 32 34 28 15 19 24 
8 5 19 23 24 42 7 8 71 5 10 40 25 44 6 8 14 10 11 19 9 39 28 18 48 13 18 
70 84 82 37 39 26 36 29 22 36 3 3 11 11 9 17 6 23 5 4 46 50 19 18 5 23 21 
3 11 7 4 87 6 69 46 3 17 40 3 7 10 10 4 76 22 20 8 34 5 24 5 21 12 17 
23 19 34 12 45 20 11 117 11 18 44 4 10 80 7 21 61 75 19 26 3 9 21 10 7 4 125 
16 20 25 20 23 64 46 5 6 3 30 17 7 21 55 78 21 16 7 14 23 8 17 18 12 7 10 
11 77 49 13 47 7 71 6 27 57 7 25 68 118 18 29 14 39 77 12 9 15 53 42 21 8 30 
37 3 33 39 20 13 5 32 22 5 22 19 19 23 23 3 19 3 46 59 42 42 27 16 4 62 10 
5 13 51 10 3 20 10 27 67 43 112 14 43 38 10 21 22 3 8 51 67 5 4 14 15 40 27 
58 39 50 11 4 11 6 34 8 10 43 27 20 15 6 9 35 13 8 29 32 11 16 5 4 10 11 
6 33 18 24 14 10 10 76 24 10 13 20 28 86 43 96 15 7 3 16 7 26 43 107 18 10 45 
10 23 36 78 24 29 24 3 12 16 23 16 15 12 19 28 5 28 75 42 29 16 33 8 16 162 39 
8 23 4 27 13 13 3 27 27 8 33 42 11 100 40 85 46 13 11 3 51 112 15 16 5 23 45 
34 8 98 7 40 68 8 26 10 37 5 45 11 29 7 7 4 23 11 3 6 44 14 9 8 18 78 
27 15 20 55 49 60 116 34 12 9 78 43 16 69 31 43 18 10 36 11 158 10 7 16 10 142 30 
34 3 3 127 123 22 12 25 5 29 12 22 52 80 9 18 14 72 108 57 18 13 3 10 21 30 46 
30 36 4 4 24 44 57 23 3 10 18 18 4 3 109 10 14 5 57 5 7 27 21 6 19 24 40 
33 6 33 9 10 17 49 5 32 3 14 12 34 11 21 14 22 27 28 18 13 8 12 11 4 30 9 
21 7 11 61 12 14 14 116 27 20 28 37 7 10 23 23 34 25 25 9 30 14 69 35 8 26 20 
110 140 13 14 4 55 11 87 41 22 15 8 12 19 87 12 5 57 8 14 5 16 4 5 16 13 10 
3 3 128 35 60 10 37 42 4 118 51 3 18 38 25 12 16 13 32 47 35 25 6 15 40 3 48 
10 25 31 31 68 26 9 28 27 10 33 48 21 6 6 16 13 45 7 11 15 9 6 30 13 71 40 
67 25 13 29 31 21 31 5 17 22 8 6 15 27 8 7 40 6 180 43 76 5 9 14 10 39 4 
17 20 3 37 7 16 127 40 31 16 122 15 49 8 28 20 8 38 28 27 9 16 78 3 21 8 47 
12 13 26 35 54 128 30 9 14 11 21 15 42 3 4 55 8 10 7 41 33 42 104 25 12 17 114 
41 33 14 4 25 13 5 70 31 40 27 10 51 27 38 21 52 33 43 30 7 21 17 9 4 10 5 
29 5 17 9 26 7 6 7 13 12 62 117 63 28 6 28 15 24 17 3 21 60 3 39 16 31 30 
32 20 109 28 40 85 15 32 34 24 12 22 46 56 19 12 9 5 107 29 26 9 64 14 23 14 19 
8 3 14 55 28 23 21 79 11 6 5 19 26 29 45 9 10 18 10 5 45 29 28 23 34 11 11 
14 22 9 43 31 104 55 3 33 16 21 21 85 56 38 23 23 22 28 76 17 33 21 16 22 7 32 
184 17 23 32 29 7 65 7 5 55 62 12 54 204 81 4 13 16 10 31 6 53 19 26 12 7 70 
48 4 72 23 3 40 37 17 18 15 54 3 15 28 15 14 4 18 28 32 30 37 12 11 4 20 6 
24 15 22 105 12 44 27 11 51 12 21 29 7 7 22 34 10 22 17 19 60 43 3 11 15 26 50 
13 31 3 15 51 65 40 6 9 36 3 27 17 8 77 128 4 13 13 6 7 20 33 29 10 53 31 
148 18 44 23 24 13 7 4 5 16 45 11 10 88 14 35 27 37 3 11 30 40 22 19 4 72 7 
10 21 13 33 42 27 13 16 12 5 11 7 15 86 41 9 21 7 69 48 33 6 10 12 8 39 38 
91 34 22 43 8 15 11 37 60 14 26 11 10 170 98 30 40 18 6 112 77 34 5 52 28 12 75 
23 19 17 10 6 59 51 55 13 13 47 3 28 56 15 85 5 20 14 63 16 32 24 20 18 13 34 
30 27 24 224 76 10 29 35 12 33 12 7 76 25 70 11 46 27 35 34 6 4 13 50 13 71 19 
3 23 11 15 25 131 8 11 25 12 73 8 39 39 44 23 114 16 22 7 20 7 19 4 9 55 18 
33 38 8 23 44 121 18 17 22 6 51 21 9 62 57 25 78 16 32 51 5 39 61 11 66 12 139 
13 9 17 8 52 6 4 36 23 21 62 52 17 35 38 16 11 12 38 21 37 24 8 6 37 18 94 
89 15 25 4 40 22 21 17 24 21 5 20 16 9 4 31 8 64 18 4 37 13 93 44 32 10 58 
14 82 11 46 8 44 9 48 19 17 19 22 25 72 25 9 15 8 8 14 16 38 22 105 47 10 12 
4 42 6 16 12 49 18 13 17 75 13 20 13 38 38 4 28 5 68 53 91 4 8 7 11 35 73 
28 22 37 3 14 7 20 27 48 21 71 34 8 19 5 19 40 57 3 6 16 21 20 57 6 5 80 
5 8 64 28 19 4 14 27 105 12 8 51 6 37 30 9 9 6 7 37 11 3 21 9 25 11 53 
33 3 18 81 42 23 19 4 5 18 16 29 13 5 69 94 10 21 35 11 31 25 44 14 17 8 130 
76 5 30 24 61 17 3 18 14 19 28 21 12 5 21 11 34 26 3 42 73 31 13 33 43 24 3 
77 12 31 22 45 10 42 68 42 73 18 23 19 36 6 16 63 33 4 17 67 34 13 49 26 28 5 
26 42 86 18 5 45 111 9 8 12 84 46 8 9 8 60 12 3 21 83 24 3 13 80 16 66 41 
11 42 77 33 30 13 74 19 21 5 61 96 10 17 36 14 15 7 37 4 45 60 39 45 27 10 91 
44 20 10 70 7 44 11 47 64 33 3 34 5 27 16 27 4 10 37 36 65 78 17 4 9 29 29 
26 18 118 44 8 36 12 7 59 23 47 11 25 3 18 26 114 8 9 6 10 64 21 13 58 42 24 
47 43 84 7 8 24 25 95 29 20 39 45 63 36 10 19 34 17 4 22 11 16 21 30 17 33 6 
41 9 13 22 135 14 46 18 20 20 20 18 8 45 11 25 97 12 16 50 4 6 10 26 41 17 50 
31 23 7 168 26 33 29 46 4 17 11 19 43 42 39 7 6 40 6 14 9 48 13 88 25 3 25 
24 13 16 18 73 12 13 5 24 20 8 10 3 75 8 4 23 11 94 12 67 60 8 14 16 20 16 
44 15 14 26 5 6 6 22 17 26 47 7 47 21 3 31 29 51 28 25 16 15 31 11 21 36 57 
30 40 14 45 8 10 99 42 4 24 11 32 44 215 41 16 33 15 3 4 38 13 14 10 25 33 15 
7 13 55 33 123 16 23 5 67 3 18 25 65 28 45 53 32 15 72 8 61 4 13 5 92 35 65 
41 8 20 73 7 37 21 36 41 21 85 8 13 76 3 59 112 6 18 12 15 32 4 30 21 90 11 
35 55 4 49 37 75 20 24 50 62 15 42 54 58 14 13 131 16 13 51 5 58 33 41 14 13 42 
53 17 101 59 112 24 30 12 8 5 27 5 38 105 14 29 10 17 67 63 32 19 42 57 73 13 21 
81 42 119 68 23 64 18 23 42 7 11 5 18 22 7 17 69 29 13 21 25 12 15 18 17 44 106 
15 24 8 6 50 20 8 39 3 31 12 10 12 105 28 11 25 54 23 21 3 83 21 17 7 32 79 
87 31 10 56 6 31 23 13 28 32 25 57 4 23 8 32 44 19 10 21 5 15 84 27 17 10 5 
19 19 10 32 8 22 4 13 6 7 71 9 8 6 16 6 20 44 18 8 120 59 35 11 12 4 69 
15 5 6 33 80 7 30 16 61 44 34 5 15 18 10 15 20 14 40 46 13 73 15 7 16 7 35 
5 10 24 89 16 10 6 19 17 24 56 14 6 58 5 4 12 7 18 24 19 77 16 16 31 41 10 
54 59 8 220 8 30 11 21 66 13 25 15 27 19 7 80 40 107 90 8 38 33 23 33 12 14 5 
65 6 26 114 26 29 33 93 61 56 7 20 12 21 9 21 20 4 23 10 24 18 49 3 8 5 21 
35 17 3 22 89 49 37 4 43 44 95 10 16 37 14 32 43 11 20 10 4 40 13 22 55 90 5 
10 20 6 13 22 5 16 86 5 27 10 3 18 47 14 27 12 7 20 9 60 43 22 7 17 43 210 
17 30 31 30 15 3 15 40 63 3 15 5 24 49 10 48 11 9 25 16 29 45 68 17 89 33 90 
88 28 38 48 3 9 24 10 10 46 84 6 12 35 6 9 19 55 7 40 14 65 4 50 37 42 9 
13 10 15 14 7 30 6 3 73 7 70 47 51 172 40 41 9 20 48 10 69 40 5 13 29 16 58 
105 4 20 7 7 50 13 6 10 8 14 14 18 8 23 55 88 7 57 32 40 4 38 59 65 22 12 
5 69 28 14 27 30 18 18 18 34 90 178 6 81 41 65 32 3 28 29 33 19 22 59 31 10 49 
16 16 41 47 30 49 15 39 6 6 38 51 17 9 16 4 10 39 19 24 79 31 73 26 56 28 35 
44 7 5 8 15 43 45 3 83 66 32 22 15 13 11 38 69 41 17 56 15 25 3 23 29 32 99 
87 3 14 74 7 25 39 10 16 7 95 12 49 12 6 14 11 36 19 5 11 32 43 3 26 21 11 
15 29 11 10 20 14 4 3 35 50 17 5 29 95 11 55 26 123 12 11 7 25 8 40 24 17 4 
35 6 9 31 39 8 53 22 8 18 18 9 57 17 51 103 5 15 17 20 21 11 14 43 12 24 43 
20 12 28 21 7 42 14 22 32 66 31 11 4 13 15 61 84 6 56 46 19 5 4 38 11 31 18 
3 55 22 16 66 4 21 18 9 64 13 20 34 33 37 13 21 9 5 15 30 64 29 25 6 28 34 
70 47 25 10 103 39 7 16 93 18 12 4 6 126 28 18 13 58 5 46 19 3 19 37 52 13 43 
95 6 21 65 45 5 90 9 19 17 11 16 90 11 15 45 51 57 5 32 30 15 4 24 78 14 6 
3 20 65 16 50 42 148 56 75 21 10 15 68 4 8 18 21 32 8 19 4 7 6 44 8 26 55 
24 9 29 43 50 13 4 23 5 113 18 38 20 34 4 7 38 9 58 3 22 3 60 29 23 43 11 
10 11 9 17 7 27 28 35 27 19 53 42 48 32 3 35 7 4 24 30 23 9 38 14 17 17 39 
46 13 6 15 5 8 36 11 50 13 30 11 14 67 60 11 39 22 22 51 36 6 18 53 28 7 141 
17 122 11 14 15 16 30 66 32 6 22 27 33 14 11 5 32 12 12 54 3 21 13 3 22 6 58 
111 73 29 75 7 10 32 5 19 20 27 32 32 9 9 3 29 26 13 17 13 64 7 7 17 33 19 
15 7 12 16 11 7 53 13 32 15 9 154 20 72 9 46 28 60 7 41 26 10 4 26 25 16 35 
13 36 18 45 83 11 16 33 3 5 12 45 25 70 72 6 56 24 16 72 9 108 6 7 5 69 17 
33 3 11 15 73 38 6 106 68 52 73 29 13 11 10 6 30 126 27 13 102 12 11 4 3 134 4 
21 69 46 15 45 45 22 17 16 4 5 46 6 145 10 7 14 14 36 6 11 19 7 10 5 25 69 
85 24 18 3 50 3 20 7 51 13 17 33 32 71 25 15 48 18 105 31 11 14 27 66 43 4 6 
48 7 10 31 23 6 29 41 86 27 27 71 29 23 5 35 9 131 97 6 32 27 6 11 38 5 32 
27 15 29 3 49 10 10 31 89 24 48 3 36 18 5 60 36 57 42 71 13 7 79 13 6 19 33 
8 5 9 17 3 15 14 3 20 94 13 22 7 107 30 23 33 33 29 18 17 31 45 21 43 33 10 
13 7 10 22 27 6 16 20 60 10 12 31 9 22 4 47 39 49 25 14 44 34 13 9 41 37 24 
18 23 8 10 21 51 33 9 14 7 48 8 15 71 31 5 11 34 4 10 14 9 4 17 17 37 86 
22 20 26 18 47 62 12 9 8 13 61 7 10 30 25 33 126 12 187 11 5 74 51 41 12 5 68 
222 11 37 4 30 16 18 26 37 4 44 58 3 37 29 49 5 4 23 34 17 37 26 72 4 29 27 
96 17 13 31 7 17 37 40 21 4 144 5 37 60 103 29 43 39 25 18 3 48 18 9 24 3 5 
10 61 15 17 35 35 9 14 23 54 17 10 22 32 9 17 53 24 21 5 24 14 11 17 5 4 12 
15 5 38 4 12 34 6 23 3 6 16 3 3 78 20 47 50 58 33 10 23 21 26 38 16 39 22 
55 8 43 5 11 6 65 14 29 19 3 18 26 43 3 5 3 13 6 8 18 105 60 27 4 7 6 
8 35 93 6 7 8 7 3 69 15 23 45 65 38 127 12 12 25 14 30 66 27 97 19 18 4 108 
159 3 17 63 25 40 53 15 39 15 77 69 83 93 5 8 21 4 28 8 44 7 11 79 12 40 19 
40 93 7 33 27 22 39 8 15 22 3 132 8 33 140 7 24 10 17 16 28 42 21 34 5 20 8 
36 30 27 13 3 5 62 3 9 9 14 5 13 110 41 35 8 6 18 46 47 10 4 8 25 8 20 
11 4 31 23 44 36 30 9 56 41 21 26 15 43 44 3 16 3 6 36 32 7 45 19 21 9 8 
113 8 49 24 48 25 14 63 124 8 7 11 20 62 25 6 6 33 13 16 53 30 175 3 6 31 48 
107 4 6 53 15 19 4 67 15 15 68 47 57 134 14 11 13 14 24 16 4 38 19 49 122 60 179 
60 25 12 150 108 7 50 38 15 13 9 12 50 13 3 17 21 22 47 17 13 56 27 4 16 24 7 
64 17 43 28 32 27 9 15 3 4 17 63 53 45 12 12 39 11 7 12 45 24 6 4 30 65 8 
9 18 5 25 31 3 41 3 61 20 76 26 12 7 14 23 4 29 16 3 30 78 7 17 6 4 8 
122 44 15 6 66 8 9 50 104 31 49 6 3 8 5 71 11 12 7 19 5 10 80 48 6 8 4 
71 12 30 16 34 144 76 82 29 77 10 35 40 4 38 10 4 9 13 37 79 30 4 41 8 30 20 
19 5 46 38 42 63 12 16 46 21 16 30 7 30 29 46 24 50 55 33 6 14 5 5 70 12 30 
4 49 7 28 84 16 18 45 19 70 20 13 25 17 59 177 48 35 8 7 42 20 10 16 24 53 14 
71 15 142 19 54 33 17 9 25 33 28 11 3 6 37 52 21 26 47 15 5 18 31 13 13 51 50 
27 12 42 50 21 41 5 20 14 19 14 5 11 31 44 53 9 59 14 17 9 81 37 15 23 5 7 
7 14 24 63 43 21 30 3 14 23 38 20 7 41 26 12 42 15 33 4 13 60 31 20 19 17 67 
31 39 15 13 35 35 85 33 7 17 5 7 11 53 19 11 13 34 6 43 23 4 4 65 22 28 13 
70 19 13 25 16 3 6 10 26 19 42 221 10 15 3 7 23 8 7 28 19 19 14 44 102 6 44 
27 16 19 17 5 88 41 63 25 40 33 6 36 34 3 9 43 5 27 6 13 38 5 53 85 52 58 
22 31 80 5 49 7 23 93 36 91 10 9 43 38 32 53 13 29 12 129 13 9 24 16 3 46 43 
142 9 64 26 20 26 78 31 18 44 45 28 4 36 14 24 5 12 45 6 13 30 27 31 7 6 14 
6 34 24 15 4 40 5 82 34 21 24 12 40 14 51 7 58 9 12 14 49 16 4 39 43 43 4 
72 5 34 23 24 19 49 24 73 34 5 48 12 97 15 5 22 8 32 7 29 16 69 14 33 35 17 
89 37 25 8 41 42 18 63 10 66 7 9 6 128 49 15 38 50 20 16 27 56 22 27 26 5 143 
50 13 5 39 31 28 4 12 8 12 27 22 15 46 9 15 25 21 5 50 11 5 9 45 103 19 10 
83 23 12 9 8 21 33 65 21 7 6 5 34 17 17 4 61 20 28 52 30 49 46 70 41 3 95 
27 38 58 39 17 118 21 6 28 47 16 18 9 42 40 4 5 29 39 7 81 11 9 3 67 43 31 
41 62 23 32 12 9 8 19 7 14 16 28 5 58 7 65 13 3 56 45 19 5 17 90 6 27 113 
14 15 38 24 28 15 3 9 29 6 6 16 23 56 18 25 7 5 49 14 55 8 46 14 13 54 95 
32 29 12 14 18 5 15 27 9 4 13 19 36 8 23 3 4 51 13 5 48 58 15 89 34 12 13 
15 10 5 26 153 68 3 30 8 35 16 42 36 36 19 4 46 12 3 15 18 28 11 25 29 52 103 
7 32 70 17 5 6 11 29 22 8 12 18 11 100 39 4 21 27 11 8 24 5 20 28 13 44 17 
6 25 23 55 29 9 39 43 15 4 15 51 11 48 55 7 23 16 4 41 4 28 10 21 26 12 9 
23 9 46 106 29 41 34 44 20 11 5 22 29 23 68 30 38 16 14 8 59 32 4 26 5 61 75 
48 7 43 17 19 68 46 28 32 37 19 10 4 45 6 8 94 24 55 44 137 6 7 17 72 16 45 
22 22 9 14 54 7 37 28 20 18 19 24 58 20 45 6 31 13 15 17 85 68 84 7 13 21 93 
8 8 28 6 13 8 14 8 54 30 7 50 44 4 77 87 23 17 42 37 5 42 4 6 40 28 16 
12 6 24 23 31 49 157 57 7 12 3 10 100 84 73 14 18 10 28 4 66 8 24 37 10 18 30 
31 72 4 23 11 13 49 45 97 18 117 6 52 55 60 23 16 3 33 8 12 31 27 66 7 4 46 
